,image,avg_line_length_mm,avg_line_width_mm,avg_gap_length_mm,avg_gap_width_mm,total_lines,horizontal_lines,vertical_lines,voltage,type
468,1.7kvAC_004,0.18530032115752856,0.11708298701298701,0.084802,0.021335409836065578,616,62,16,1.7,AC
469,1.7kvAC_005,0.19437717222883938,0.1162449751243781,0.1409733333333333,0.022326206896551723,603,59,10,1.7,AC
470,1.7kvAC_006,0.18279610943129765,0.11478974025974027,0.09155999999999999,0.024309056603773586,616,54,15,1.7,AC
471,1.7kvAC_007,0.18447949827207763,0.10690833063209076,0.10137,0.015986666666666666,617,82,13,1.7,AC
472,1.7kvAC_008,0.18809237023620348,0.1120556949152542,0.30329249999999996,0.0201309375,590,65,5,1.7,AC
473,1.7kvAC_009,0.18759991133956977,0.1114420367278798,0.058859999999999996,0.019424776119402982,599,68,23,1.7,AC
474,1.7kvAC_010,0.18987976241033996,0.1158061204013378,0.11474727272727274,0.027551489361702135,598,48,12,1.7,AC
475,1.7kvAC_011,0.18986203944270838,0.11874739864864865,0.07424823529411764,0.02232620689655173,592,59,18,1.7,AC
476,1.7kvAC_012,0.18889129682120065,0.11879373134328358,0.07194,0.021335409836065574,603,62,19,1.7,AC
477,1.7kvAC_013,0.19717267558203144,0.12016976588628765,0.079501875,0.018861739130434787,598,70,17,1.7,AC
478,1.7kvAC_014,0.19300389814160723,0.11861896907216493,0.08922428571428571,0.018075833333333333,582,73,15,1.7,AC
479,1.7kvAC_015,0.1879549026922182,0.11442855737704917,0.09062571428571428,0.018075833333333333,610,73,15,1.7,AC
480,1.7kvAC_016,0.18070330437288173,0.10708708609271522,0.084366,0.019669545454545453,604,67,16,1.7,AC
481,1.7kvAC_017,0.18609652783385636,0.11409619672131148,0.09608769230769233,0.022003220338983054,610,60,14,1.7,AC
482,1.7kvAC_018,0.20347434394833294,0.12863147368421052,0.07559470588235295,0.021947796610169493,570,60,18,1.7,AC
483,1.7kvAC_019,0.18409445593581067,0.11780691029900332,0.07970625,0.020233125,602,65,17,1.7,AC
484,1.7kvAC_020,0.18516394014270135,0.1121440201005025,0.07848,0.020658095238095246,597,64,17,1.7,AC
485,1.7kvAC_021,0.19444933833503428,0.1200564941569282,0.10600250000000001,0.02539058823529412,599,52,13,1.7,AC
486,1.7kvAC_022,0.19153002643570233,0.11642280991735537,0.10682000000000001,0.02769063829787234,605,48,13,1.7,AC
487,1.7kvAC_023,0.17564112391740835,0.10102662358642972,0.076231875,0.016145624999999997,619,81,17,1.7,AC
488,1.7kvAC_024,0.18160231495647644,0.10787783606557377,0.09202714285714288,0.020233124999999998,610,65,15,1.7,AC
489,1.7kvAC_025,0.1866504996891447,0.11373586206896552,0.16023,0.017124473684210523,609,77,9,1.7,AC
490,1.7kvAC_026,0.18701911581398387,0.11287156507413508,0.0760275,0.021947796610169497,607,60,17,1.7,AC
491,1.7kvAC_027,0.19155563648134896,0.1178072,0.0981,0.019327164179104475,600,68,14,1.7,AC
492,1.7kvAC_028,0.18983733829915345,0.11402105621805791,0.1153418181818182,0.021836949152542376,587,60,12,1.7,AC
493,1.7kvAC_029,0.18679801146544997,0.10694570016474464,0.11385545454545455,0.01579170731707317,607,83,12,1.7,AC
494,1.7kvAC_030,0.17940284085729707,0.1093769657422512,0.06072857142857142,0.023123571428571427,613,57,22,1.7,AC
495,1.7kvAC_031,0.19458433189788124,0.11288173469387755,0.06885166666666666,0.019921846153846155,588,66,19,1.7,AC
496,1.5kvAC_001,0.1955573168123769,0.11565763912310287,0.10600250000000001,0.022831607142857143,593,57,13,1.5,AC
497,1.5kvAC_002,0.18667877277100325,0.10930684124386252,0.0955846153846154,0.022889999999999997,611,57,14,1.5,AC
498,1.5kvAC_003,0.19006261602555824,0.10986766169154227,0.13552333333333333,0.02215706896551724,603,59,10,1.5,AC
499,1.5kvAC_004,0.18915132712025856,0.11527423393739705,0.125895,0.018238309859154932,607,72,11,1.5,AC
500,1.5kvAC_005,0.19274222981380087,0.11378723618090451,0.30411,0.021174590163934425,597,62,5,1.5,AC
501,1.5kvAC_006,0.1937109146905521,0.11838159203980098,0.09132642857142856,0.021636500000000003,603,61,15,1.5,AC
502,1.5kvAC_007,0.1911678416360237,0.11454098199672667,0.17564571428571427,0.0201309375,611,65,8,1.5,AC
503,1.5kvAC_008,0.1923332889836145,0.11920284263959391,0.06392850000000001,0.02101377049180328,591,62,21,1.5,AC
504,1.5kvAC_009,0.18630637816486495,0.10989344262295081,0.129492,0.01932716417910448,610,68,11,1.5,AC
505,1.5kvAC_010,0.18865358325123363,0.10500766609880749,0.09734538461538461,0.021120983606557384,587,62,14,1.5,AC
506,1.5kvAC_011,0.1980595928968803,0.12435892436974791,0.09085928571428573,0.02496519230769231,595,53,15,1.5,AC
507,1.5kvAC_012,0.19033928100882389,0.11958857142857143,0.09039214285714285,0.024432452830188675,609,54,15,1.5,AC
508,1.5kvAC_013,0.2002869293717181,0.12756873096446703,0.083276,0.02194779661016949,591,60,16,1.5,AC
509,1.5kvAC_014,0.19582125313742252,0.1143039175257732,0.09860307692307693,0.02342509090909092,582,56,14,1.5,AC
510,1.5kvAC_015,0.19298713452008007,0.12078868552412644,0.06798157894736842,0.023240357142857142,601,57,20,1.5,AC
511,1.5kvAC_016,0.18499088397631303,0.11368244372990352,0.078275625,0.023365636363636366,622,56,17,1.5,AC
512,1.5kvAC_017,0.19099534204277557,0.10875054726368161,0.12426,0.019821230769230768,603,66,11,1.5,AC
513,1.5kvAC_018,0.1940475476465999,0.11680328205128203,0.09709384615384614,0.025198235294117646,585,52,14,1.5,AC
514,1.5kvAC_019,0.20528762348041865,0.12686265306122446,0.08654600000000001,0.018577391304347827,588,70,16,1.5,AC
515,1.5kvAC_020,0.19510878513046526,0.12086055077452666,0.128184,0.026293469387755102,581,50,11,1.5,AC
516,1.5kvAC_021,0.1903936328347934,0.11685441176470586,0.08502,0.021781525423728812,612,60,16,1.5,AC
517,1.5kvAC_022,0.18697172354938713,0.10966254901960784,0.0988546153846154,0.018498857142857147,612,71,14,1.5,AC
518,1.5kvAC_023,0.18862947719373133,0.12254664536741215,0.063438,0.026160000000000003,626,50,21,1.5,AC
519,1.5kvAC_024,0.19384818454136565,0.1137088,0.13770333333333334,0.017124473684210523,600,77,10,1.5,AC
520,1.5kvAC_025,0.19225492691530394,0.11232965174129353,0.0636015,0.017124473684210526,603,77,21,1.5,AC
521,1.5kvAC_026,0.19456709646754458,0.11966402061855672,0.08284000000000001,0.026977499999999998,582,49,16,1.5,AC
522,1.5kvAC_027,0.19463861203493057,0.11842968280467446,0.08589200000000001,0.023484545454545463,599,56,16,1.5,AC
523,1.5kvAC_028,0.18945056081525133,0.12142859083191851,0.0649095,0.030675714285714282,589,43,21,1.5,AC
524,1.5kvAC_029,0.18568974332723331,0.10879519108280254,0.07103166666666666,0.01942181818181818,628,67,19,1.5,AC
525,1.5kvAC_030,0.18573282573806746,0.119174512987013,0.06780947368421053,0.025326470588235294,616,52,20,1.5,AC
526,1.5kvAC_031,0.198184984652312,0.12414782161234991,0.05530565217391306,0.019570454545454544,583,67,24,1.5,AC
527,1.1kvAC_001,0.2320529253320906,0.15388170854271357,0.056158695652173914,0.023006785714285716,597,57,24,1.1,AC
528,1.1kvAC_002,0.23059556358653588,0.15684989898989898,0.04453965517241379,0.03067571428571429,594,43,30,1.1,AC
529,1.1kvAC_003,0.22836076243697848,0.14618436241610738,0.06694894736842105,0.01849885714285715,596,71,20,1.1,AC
530,1.1kvAC_004,0.24093461463633364,0.146770294627383,0.38694999999999996,0.026360204081632654,577,50,4,1.1,AC
531,1.1kvAC_005,0.22112729545862697,0.13723313725490194,0.0654,0.025833,612,51,20,1.1,AC
532,1.1kvAC_006,0.23085818712620362,0.14846776119402985,0.07559470588235295,0.029355681818181822,603,45,18,1.1,AC
533,1.1kvAC_007,0.21711909819814074,0.1348090731707317,0.06763736842105261,0.023484545454545463,615,56,20,1.1,AC
534,1.1kvAC_008,0.22089432752269653,0.13243500000000002,0.080728125,0.02243105263157895,624,58,17,1.1,AC
535,1.1kvAC_009,0.22816705717152544,0.1477931,0.06135142857142858,0.021228196721311477,600,62,22,1.1,AC
536,1.1kvAC_010,0.21686975896745594,0.1331593670886076,0.07048666666666666,0.017124473684210523,632,77,19,1.1,AC
537,1.1kvAC_011,0.22867013137974934,0.1513325581395349,0.05300125,0.021120983606557377,602,62,25,1.1,AC
538,1.1kvAC_012,0.22490911258857496,0.1472945008183306,0.07970625,0.043055,611,31,17,1.1,AC
539,1.1kvAC_013,0.21845011995740574,0.13625351612903228,0.09156,0.02348454545454546,620,56,15,1.1,AC
540,1.1kvAC_014,0.2301546458382372,0.1490529431438127,0.07444058823529412,0.02458788461538462,598,53,18,1.1,AC
541,1.1kvAC_015,0.22138800101442688,0.14084849270664504,0.127857,0.024776538461538464,617,53,11,1.1,AC
542,1.1kvAC_016,0.2287125475163558,0.13951272120200334,0.0993576923076923,0.019229552238805972,599,68,14,1.1,AC
543,1.1kvAC_017,0.22710813211123773,0.15125737439222042,0.06643263157894737,0.023798333333333328,617,55,20,1.1,AC
544,1.1kvAC_018,0.23113765516337,0.15881281618887014,0.0639285,0.029886279069767447,593,44,21,1.1,AC
545,1.1kvAC_019,0.2260264182395906,0.14439716639209224,0.058562727272727266,0.01913911764705882,607,69,23,1.1,AC
546,1.1kvAC_020,0.22796368981572415,0.13478917525773199,0.06608842105263159,0.0172656,582,76,20,1.1,AC
547,1.1kvAC_021,0.2142756113044553,0.1284986906710311,0.06677684210526316,0.017984999999999998,611,73,20,1.1,AC
548,1.1kvAC_022,0.2232389310144713,0.14809466666666668,0.1027325,0.032373,630,41,13,1.1,AC
549,1.1kvAC_023,0.23519630207028525,0.15637129296235677,0.0636015,0.033035384615384626,611,40,21,1.1,AC
550,1.1kvAC_024,0.22283473009642593,0.13189180165289258,0.08567400000000001,0.023187272727272733,605,56,16,1.1,AC
551,1.1kvAC_025,0.23187752499583988,0.15084439267886854,0.04613035714285715,0.03067571428571429,601,43,29,1.1,AC
552,1.1kvAC_026,0.21749637517266718,0.13698648648648648,0.06848833333333333,0.019770923076923075,629,66,19,1.1,AC
553,1.1kvAC_027,0.2340903865163884,0.15675461157024792,0.044088620689655175,0.02807934782608696,605,47,30,1.1,AC
554,1.1kvAC_028,0.22333000840969203,0.14592905844155843,0.07444058823529412,0.02551882352941176,616,52,18,1.1,AC
555,1.1kvAC_029,0.22327474435303693,0.1399752039151713,0.0738635294117647,0.02684125,613,49,18,1.1,AC
556,1.1kvAC_030,0.2207854498152666,0.14345572784810126,0.11504454545454545,0.026160000000000003,632,50,12,1.1,AC
557,1.1kvAC_031,0.22987655414597188,0.14385841584158415,0.05737363636363637,0.022660526315789475,606,58,23,1.1,AC
558,0.8kvDC_001,0.2599523991325386,0.17085750000000002,0.061351428571428585,0.02221344827586207,592,59,22,0.8,DC
559,0.8kvDC_002,0.2530117037878565,0.15705728925619833,0.09202714285714288,0.030987142857142852,605,43,15,0.8,DC
560,0.8kvDC_003,0.24763056491449192,0.14914653465346536,0.17938285714285715,0.01904294117647059,606,69,8,0.8,DC
561,0.8kvDC_004,0.2573859913926018,0.1589073666092943,0.07807125,0.026029200000000002,581,51,17,0.8,DC
562,0.8kvDC_005,0.23801927266734033,0.14352089850249583,0.06119571428571428,0.01859228571428571,601,71,22,0.8,DC
563,0.8kvDC_006,0.25232315781932285,0.1617066009852217,0.11801727272727275,0.03174292682926829,609,42,12,0.8,DC
564,0.8kvDC_007,0.25199824601600285,0.16416379367720466,0.085238,0.029430000000000008,601,45,16,0.8,DC
565,0.8kvDC_008,0.24224398720626336,0.1546635922330097,0.061351428571428585,0.026029200000000002,618,51,22,0.8,DC
566,0.8kvDC_009,0.24698417121105978,0.16314327272727275,0.04783888888888889,0.023919444444444448,605,55,28,0.8,DC
567,0.8kvDC_010,0.22949405077377358,0.14244182985553772,0.09519333333333332,0.0216365,623,61,10,0.8,DC
568,0.8kvDC_011,0.24922221110867654,0.1572929064039409,0.11415272727272728,0.023181964285714285,609,57,12,0.8,DC
569,0.8kvDC_012,0.2710938455423923,0.17646321428571426,0.10518500000000001,0.03174292682926829,560,42,13,0.8,DC
570,0.8kvDC_013,0.24218243542346313,0.14804883642495784,0.212005,0.01962,593,67,7,0.8,DC
571,0.8kvDC_014,0.24401565758637872,0.146478530884808,0.12131699999999998,0.02205864406779661,599,60,11,0.8,DC
572,0.8kvDC_015,0.23205321873531418,0.1427520569620253,0.07501764705882354,0.022438965517241376,632,59,18,0.8,DC
573,0.8kvDC_016,0.24132290972598894,0.15368476799999997,0.060261428571428584,0.018592285714285717,625,71,22,0.8,DC
574,0.8kvDC_017,0.24341228769348283,0.15385645320197044,0.20165,0.017984999999999998,609,73,7,0.8,DC
575,0.8kvDC_018,0.2462832336121472,0.15885486754966888,0.09860307692307695,0.02410111111111111,604,55,14,0.8,DC
576,0.8kvDC_019,0.24684413508257988,0.15411795302013423,0.09935769230769229,0.02065809523809524,596,64,14,0.8,DC
577,0.8kvDC_020,0.24228297893972228,0.16020261306532665,0.06832578947368421,0.022832631578947365,597,58,20,0.8,DC
578,0.8kvDC_021,0.24556666643868238,0.16302436363636363,0.064419,0.024555849056603782,605,54,21,0.8,DC
579,0.8kvDC_022,0.24136689368159212,0.15764234349919742,0.08072812500000001,0.023662909090909092,623,56,17,0.8,DC
580,0.8kvDC_023,0.23896758502801857,0.14936585526315788,0.10654749999999998,0.022382586206896555,608,59,13,0.8,DC
581,0.8kvDC_024,0.2542580036245349,0.16955355371900824,0.05737363636363637,0.02205864406779661,605,60,23,0.8,DC
582,0.8kvDC_025,0.2397667122399719,0.15601967689822294,0.11385545454545457,0.021582,619,61,12,0.8,DC
583,0.8kvDC_026,0.24434034699273943,0.15421083743842365,0.09226071428571428,0.018075833333333333,609,73,15,0.8,DC
584,0.8kvDC_027,0.2501281347514081,0.1608903908794788,0.0746329411764706,0.020233124999999998,614,65,18,0.8,DC
585,0.8kvDC_028,0.24840852082936019,0.1658144805194805,0.06088428571428571,0.026560408163265308,616,50,22,0.8,DC
586,0.8kvDC_029,0.244774518241047,0.1514868841761827,0.06758000000000002,0.018592285714285717,613,71,19,0.8,DC
587,0.8kvDC_030,0.2489136159304062,0.15976757575757575,0.1070925,0.017828219178082194,594,74,13,0.8,DC
588,0.8kvDC_031,0.24346285197908854,0.14921211314475874,0.10681999999999998,0.017828219178082194,601,74,13,0.8,DC
589,1.3kvAC_001,0.18245117930372656,0.11050416534181239,0.09179357142857145,0.01749891891891892,629,75,15,1.3,AC
590,1.3kvAC_002,0.18550461370704863,0.11494512479201331,0.057968181818181815,0.01668538461538462,601,79,23,1.3,AC
591,1.3kvAC_003,0.18578340234273508,0.11349448051948051,0.07991062499999999,0.02551882352941177,616,52,17,1.3,AC
592,1.3kvAC_004,0.1853347621243984,0.10613390862944162,0.06507300000000002,0.018330422535211274,591,72,21,1.3,AC
593,1.3kvAC_005,0.189013395713806,0.11836741610738254,0.06763736842105264,0.018284366197183106,596,72,20,1.3,AC
594,1.3kvAC_006,0.18488082568801634,0.11845507438016528,0.0622935,0.029281363636363633,605,45,21,1.3,AC
595,1.3kvAC_007,0.18822454022598856,0.11402910891089109,0.06104000000000002,0.017587297297297296,606,75,22,1.3,AC
596,1.3kvAC_008,0.1916699958017458,0.12057919597989948,0.04747555555555557,0.020022461538461538,597,66,28,1.3,AC
597,1.3kvAC_009,0.18723120635478807,0.11744795341098169,0.043163999999999994,0.018192253521126762,601,72,31,1.3,AC
598,1.3kvAC_010,0.1904719894094863,0.11288994906621391,0.08589200000000001,0.019139117647058824,589,69,16,1.3,AC
599,1.3kvAC_011,0.1879746154006946,0.11387734860883797,0.051796800000000004,0.02055428571428572,611,64,26,1.3,AC
600,1.3kvAC_012,0.18088563300740357,0.10690790322580644,0.08093249999999999,0.017038421052631578,620,77,17,1.3,AC
601,1.3kvAC_013,0.17914150166468568,0.10435147058823528,0.0636015,0.017984999999999998,612,73,21,1.3,AC
602,1.3kvAC_014,0.1845326000282814,0.10974465346534652,0.085238,0.018238309859154932,606,72,16,1.3,AC
603,1.3kvAC_015,0.1875155509422291,0.11846197730956239,0.04955307692307693,0.023919444444444445,617,55,27,1.3,AC
604,1.3kvAC_016,0.18867456772454308,0.11186078498293515,0.129492,0.018146197183098598,586,72,11,1.3,AC
605,1.3kvAC_017,0.18267036306291937,0.10379105769230769,0.058859999999999996,0.01749891891891892,624,75,23,1.3,AC
606,1.3kvAC_018,0.19415670687931746,0.11392588850174214,0.10573,0.019091029411764708,574,69,13,1.3,AC
607,1.3kvAC_019,0.18326862778337297,0.11229274478330659,0.08436600000000001,0.01782821917808219,623,74,16,1.3,AC
608,1.3kvAC_020,0.18896578215131188,0.12305163695299835,0.04723333333333333,0.020233124999999998,617,65,28,1.3,AC
609,1.3kvAC_021,0.20091138084709,0.13084487135506,0.06815368421052632,0.024432452830188685,583,54,20,1.3,AC
610,1.3kvAC_022,0.17542254441061964,0.11025810945273633,0.07991062500000001,0.020398571428571436,603,64,17,1.3,AC
611,1.3kvAC_023,0.18551446815866973,0.11631699324324322,0.085892,0.01932716417910448,592,68,16,1.3,AC
612,1.3kvAC_024,0.17638313640176245,0.11260890756302519,0.061195714285714284,0.027551489361702135,595,48,22,1.3,AC
613,1.3kvAC_025,0.18003953747232362,0.1119988467874794,0.11742272727272728,0.020233124999999998,607,65,12,1.3,AC
614,1.3kvAC_026,0.1789966809787651,0.10395215358931552,0.070305,0.017081447368421054,599,77,19,1.3,AC
615,1.3kvAC_027,0.1809580644711583,0.11030361809045225,0.085674,0.019327164179104475,597,68,16,1.3,AC
616,1.3kvAC_028,0.18335677896438876,0.11529020833333334,0.07194,0.023065178571428566,576,57,19,1.3,AC
617,1.3kvAC_029,0.1853106894829285,0.10981704201680671,0.10409500000000001,0.019424776119402982,595,68,13,1.3,AC
618,1.3kvAC_030,0.18168711952656594,0.10915414141414141,0.11682818181818183,0.017309200000000004,594,76,12,1.3,AC
619,1.3kvAC_031,0.18609130229061724,0.11157061433447099,0.1081825,0.015871463414634145,586,83,13,1.3,AC
620,0.9kvDC_001,0.25181869308759075,0.16327186046511627,0.07175833333333334,0.02551882352941177,602,52,19,0.9,DC
621,0.9kvDC_002,0.2433240616087791,0.15090166939443533,0.11504454545454545,0.027113749999999995,611,49,12,0.9,DC
622,0.9kvDC_003,0.2572128654519451,0.16816497409326425,0.09039214285714288,0.02502807692307692,579,53,15,0.9,DC
623,0.9kvDC_004,0.24546819257791455,0.16114866220735785,0.07157666666666668,0.022438965517241376,598,59,19,0.9,DC
624,0.9kvDC_005,0.2545063462926173,0.16347764102564102,0.036624000000000004,0.024555849056603775,585,54,36,0.9,DC
625,0.9kvDC_006,0.2518763135179516,0.16564279863481227,0.05707636363636363,0.026560408163265308,586,50,23,0.9,DC
626,0.9kvDC_007,0.24674660518259342,0.15315690756302522,0.09272785714285713,0.021947796610169493,595,60,15,0.9,DC
627,0.9kvDC_008,0.2482947130331729,0.15569633898305085,0.09109285714285716,0.027045625,590,49,15,0.9,DC
628,0.9kvDC_009,0.24316409736537545,0.1670420554649266,0.04904999999999999,0.02551882352941176,613,52,27,0.9,DC
629,0.9kvDC_010,0.23714324325716962,0.15326858075040783,0.12458699999999998,0.019091029411764705,613,69,11,0.9,DC
630,0.9kvDC_011,0.24214178876215092,0.16211921440261864,0.07121333333333334,0.0317429268292683,611,42,19,0.9,DC
631,0.9kvDC_012,0.24731329215445047,0.16090371859296482,0.07957,0.027113750000000002,597,49,16,0.9,DC
632,0.9kvDC_013,0.24211688797209066,0.16415611650485434,0.058562727272727266,0.02892133333333334,618,46,23,0.9,DC
633,0.9kvDC_014,0.24568200886004532,0.17112999999999998,0.041560645161290335,0.04338199999999999,606,31,32,0.9,DC
634,0.9kvDC_015,0.2414041010726518,0.1529370394736842,0.0645825,0.02551882352941176,608,52,21,0.9,DC
635,0.9kvDC_016,0.23499259404426462,0.15799996721311477,0.05409125,0.032536499999999996,610,41,25,0.9,DC
636,0.9kvDC_017,0.24035979358415857,0.16132710097719868,0.09179357142857143,0.026560408163265308,614,50,15,0.9,DC
637,0.9kvDC_018,0.2496844209927578,0.17170024013722124,0.06490949999999998,0.03416289473684211,583,39,21,0.9,DC
638,0.9kvDC_019,0.2579849429479548,0.16789739279588337,0.06135142857142858,0.024555849056603775,583,54,22,0.9,DC
639,0.9kvDC_020,0.25055192325821524,0.1645263105175292,0.08093249999999999,0.02133540983606557,599,62,17,0.9,DC
640,0.9kvDC_021,0.24299420645556793,0.15609020202020202,0.06809294117647058,0.024555849056603775,594,54,18,0.9,DC
641,0.9kvDC_022,0.24208954838191532,0.14088748752079866,0.058860000000000016,0.018592285714285717,601,71,23,0.9,DC
642,0.9kvDC_023,0.25053653416948074,0.16773312169312168,0.054879130434782625,0.02065809523809524,567,64,24,0.9,DC
643,0.9kvDC_024,0.2444392965659102,0.16192906303236795,0.04771777777777779,0.023240357142857142,587,57,28,0.9,DC
644,0.9kvDC_025,0.24593333134572107,0.1597519933554817,0.04420137931034483,0.028848666666666672,602,46,30,0.9,DC
645,0.9kvDC_026,0.24171321371648624,0.16481451827242521,0.05559000000000001,0.033370769230769225,602,40,24,0.9,DC
646,0.9kvDC_027,0.2548344257856179,0.16707444827586204,0.05903210526315789,0.033203076923076925,580,40,20,0.9,DC
647,0.9kvDC_028,0.24101055451146045,0.16097465346534653,0.04842115384615385,0.028292608695652175,606,47,27,0.9,DC
648,0.9kvDC_029,0.24017349781019529,0.15175821782178217,0.07157666666666668,0.02410111111111111,606,55,19,0.9,DC
649,0.9kvDC_030,0.25433334014052716,0.16022442930153322,0.10355000000000002,0.034248947368421045,587,39,13,0.9,DC
650,0.9kvDC_031,0.25095881280465654,0.16049603389830508,0.09709384615384617,0.024101111111111108,590,55,14,0.9,DC
